CPY77_RS05,Helicobacter_pylori_GCF_002357355.1
OI67_RS068,Helicobacter_pylori_GCF_000817025.1
HPF57_RS05,Helicobacter_pylori_F57_GCF_000270065.1
CPY70_RS05,Helicobacter_pylori_GCF_002357495.1
HPAKL86_RS,Helicobacter_pylori_Aklavik86_GCF_000317875.1
HPPC_RS053,Helicobacter_pylori_PeCan4_GCF_000148875.1
HPSAT_RS05,Helicobacter_pylori_Sat464_GCF_000148915.1
HPSH169_RS,Helicobacter_pylori_Shi169_GCF_000277385.1
HPSH112_RS,Helicobacter_pylori_Shi112_GCF_000277405.1
CPY94_RS05,Helicobacter_pylori_GCF_002357815.1
CPY79_RS05,Helicobacter_pylori_GCF_002357475.1
HPF16_RS05,Helicobacter_pylori_F16_GCF_000270005.1
CPY84_RS05,Helicobacter_pylori_GCF_002357695.1
CPY80_RS00,Helicobacter_pylori_GCF_002357455.1
CPY69_RS00,Helicobacter_pylori_GCF_002357755.1
CPY93_RS00,Helicobacter_pylori_GCF_002357515.1
CGC32_RS00,Helicobacter_pylori_GCF_002222575.1
HMPREF4655,Helicobacter_pylori_35A_GCF_000178935.2
CPY73_RS05,Helicobacter_pylori_GCF_002357835.1
KHP_RS0552,Helicobacter_pylori_51_GCF_000011725.1
HPF30_RS01,Helicobacter_pylori_F30_GCF_000270025.1
HPML_RS011,Helicobacter_pylori_GCF_001549875.1
HPAKL117_R,Helicobacter_pylori_Aklavik117_GCF_000315955.1
JHP_RS0558,Helicobacter_pylori_J99_GCF_000008785.1
CEP79_RS01,Helicobacter_pylori_GCF_002983705.1
CS897_RS05,Helicobacter_pylori_GCF_900120135.1
CS886_RS05,Helicobacter_pylori_GCF_900120275.1
CS896_RS05,Helicobacter_pylori_GCF_900119955.1
YH61_RS057,Helicobacter_pylori_J99_GCF_000982695.1
BCM300_RS0,Helicobacter_pylori_GCF_900149805.1
CS894_RS05,Helicobacter_pylori_GCF_900120255.1
CS889_RS05,Helicobacter_pylori_GCF_900120335.1
CS887_RS05,Helicobacter_pylori_GCF_900119995.1
CS885_RS02,Helicobacter_pylori_GCF_900176185.1
CS888_RS05,Helicobacter_pylori_GCF_900120225.1
CS893_RS05,Helicobacter_pylori_GCF_900120055.1
CS883_RS05,Helicobacter_pylori_GCF_900120185.1
CS892_RS05,Helicobacter_pylori_GCF_900120315.1
CS890_RS05,Helicobacter_pylori_GCF_900120205.1
HP2018_RS0,Helicobacter_pylori_2018_GCF_000192335.1
NY40_RS006,Helicobacter_pylori_NY40_GCF_000828955.1
HP908_RS05,Helicobacter_pylori_908_GCF_000148665.1
HP2017_RS0,Helicobacter_pylori_2017_GCF_000192315.1
HPELS_RS05,Helicobacter_pylori_ELS37_GCF_000255955.1
HPGAM_RS05,Helicobacter_pylori_Gambia94/24_GCF_000185205.1
HPPC18_RS0,Helicobacter_pylori_PeCan18_GCF_000277425.1
EL256_RS06,Helicobacter_pylori_GCF_900638475.1
HPSA20_RS0,Helicobacter_pylori_SouthAfrica20_GCF_000590775.1
AA977_RS07,Helicobacter_pylori_GCF_001653455.1
HPSA_RS053,Helicobacter_pylori_SouthAfrica7_GCF_000185245.1
HAC_RS0080,Helicobacter_acinonychis_str._Sheeba_GCF_000009305.1
C6H27_RS00,Helicobacter_acinonychis_GCF_900198455.1
HCD_RS0077,Helicobacter_cetorum_MIT_99-5656_GCF_000259275.1
HCW_RS0172,Helicobacter_cetorum_MIT_00-7128_GCF_000259255.1
HFELIS_RS0,Helicobacter_felis_ATCC_49179_GCF_000200595.1
BN341_RS05,Helicobacter_heilmannii_ASB1.4_GCF_000319205.1
HBZC1_RS00,Helicobacter_bizzozeronii_CIII-1_GCF_000237285.1
A3217_RS00,Helicobacter_himalayensis_GCF_001602095.1
DCO58_RS07,Helicobacter_saguini_GCF_003546705.1
HMU_RS0054,Helicobacter_mustelae_12198_GCF_000091985.1
DQN48_RS00,Helicobacter_mustelae_GCF_900476215.1
DCO61_RS10,Helicobacter_saguini_GCF_003546725.1
DCO59_RS04,Helicobacter_saguini_GCF_003546745.1
DCO60_RS08,Helicobacter_saguini_GCF_003546685.1
XJ32_RS052,Helicobacter_bilis_GCF_001999985.1
HC081234_R,Helicobacter_cinaedi_GCF_003574195.1
DOM78_RS00,Helicobacter_cinaedi_GCF_003213825.2
HCBAA847_R,Helicobacter_cinaedi_CCUG_18818_=_ATCC_BAA-847_GCF_000349975.1
DOM81_RS00,Helicobacter_cinaedi_GCF_003214155.2
HCN_RS0071,Helicobacter_cinaedi_PAGU611_GCF_000284635.1
C6B36_RS00,Helicobacter_cinaedi_GCF_003130625.1
DOM77_RS00,Helicobacter_cinaedi_GCF_003213725.2
HH_RS04845,Helicobacter_hepaticus_ATCC_51449_GCF_000007905.1
BN2458_RS0,Helicobacter_typhlonius_GCF_001460635.1
EL253_RS03,Helicobacter_cholecystus_GCF_900638485.1
BBW65_RS02,Helicobacter_sp._MIT_01-6242_GCF_001693335.1
EL247_RS00,Helicobacter_pullorum_GCF_900638355.1
HCAN_RS014,Helicobacter_canadensis_MIT_98-5491_GCF_000162575.1
CDV25_RS04,Helicobacter_apodemus_GCF_003097575.1
EL168_RS01,Wolinella_succinogenes_GCF_900637325.1
WS_RS00655,Wolinella_succinogenes_DSM_1740_GCF_000196135.1
B649_r1191,Candidatus_Sulfuricurvum_sp._RIFRC-1_GCA_000310245.1
SULKU_RS03,Sulfuricurvum_kujiense_DSM_16994_GCF_000183725.1
SUDEN_RS02,Sulfurimonas_denitrificans_DSM_1251_GCF_000012965.1
SAUT_RS036,Sulfurimonas_autotrophica_DSM_16294_GCF_000147355.1
SMGD1_RS03,Sulfurimonas_gotlandica_GD1_GCF_000242915.1
C3L23_RS00,Nautilia_profundicola_GCF_004006315.1
NAMH_RS007,Nautilia_profundicola_AmH_GCF_000021725.1
C6V80_RS00,Cetia_pacifica_GCF_005083985.1
FE773_RS00,Caminibacter_mediatlanticus_TB-2_GCF_005843985.1
NIS_RS0215,Nitratiruptor_sp._SB155-2_GCF_000010325.1
